Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2007","2007","6121","Value","3044","FAO Model","%","16.3","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2008","2008","6121","Value","3044","FAO Model","%","16.15","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2009","2009","6121","Value","3044","FAO Model","%","15.99","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2010","2010","6121","Value","3044","FAO Model","%","15.83","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2011","2011","6121","Value","3044","FAO Model","%","15.62","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2012","2012","6121","Value","3044","FAO Model","%","15.43","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2013","2013","6121","Value","3044","FAO Model","%","15.33","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2014","2014","6121","Value","3044","FAO Model","%","15.23","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2015","2015","6121","Value","3044","FAO Model","%","15.13","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2016","2016","6121","Value","3044","FAO Model","%","15.04","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2017","2017","6121","Value","3044","FAO Model","%","14.95","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2018","2018","6121","Value","3044","FAO Model","%","14.87","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2019","2019","6121","Value","3044","FAO Model","%","15","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2020","2020","6121","Value","3044","FAO Model","%","14.29","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21167","Share of non-agricultural AFS employment in total employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","14.44","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21066","Employment in agriculture by age, total (15+)","1","Total","1994","1994","6199","Value","3022","Household survey","1000 No","246630.35","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21066","Employment in agriculture by age, total (15+)","1","Total","2000","2000","6199","Value","3022","Household survey","1000 No","195060.35","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21066","Employment in agriculture by age, total (15+)","1","Total","2005","2005","6199","Value","3022","Household survey","1000 No","191370.95","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21066","Employment in agriculture by age, total (15+)","1","Total","2010","2010","6199","Value","3022","Household survey","1000 No","191095.57","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21066","Employment in agriculture by age, total (15+)","1","Total","2012","2012","6199","Value","3022","Household survey","1000 No","184919.82","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21088","Employment in agriculture by age, 15 to 24","1","Total","1994","1994","6199","Value","3022","Household survey","1000 No","54990.82","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21088","Employment in agriculture by age, 15 to 24","1","Total","2000","2000","6199","Value","3022","Household survey","1000 No","41441.14","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21088","Employment in agriculture by age, 15 to 24","1","Total","2005","2005","6199","Value","3022","Household survey","1000 No","36431.61","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21088","Employment in agriculture by age, 15 to 24","1","Total","2010","2010","6199","Value","3022","Household survey","1000 No","30820.46","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21088","Employment in agriculture by age, 15 to 24","1","Total","2012","2012","6199","Value","3022","Household survey","1000 No","27380.99","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21089","Employment in agriculture by age, 25 to 54","1","Total","1994","1994","6199","Value","3022","Household survey","1000 No","161206.69","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21089","Employment in agriculture by age, 25 to 54","1","Total","2000","2000","6199","Value","3022","Household survey","1000 No","126333.02","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21089","Employment in agriculture by age, 25 to 54","1","Total","2005","2005","6199","Value","3022","Household survey","1000 No","125758.31","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21089","Employment in agriculture by age, 25 to 54","1","Total","2010","2010","6199","Value","3022","Household survey","1000 No","127972.65","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","356","India","21089","Employment in agriculture by age, 25 to 54","1","Total","2012","2012","6199","Value","3022","Household survey","1000 No","124900","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
